time_s,displacement_m,displacement_mm,breathing_signal_m,heart_signal_m
16.950000000000003,5.548215459722232e-05,0.05548215459722232,-4.9227734048766596e-05,0.00010852351575903978
17.000000000000004,5.56600731002501e-05,0.055660073100250104,-5.62127091282382e-05,0.00010706598296809413
17.050000000000004,-3.3009896566793126e-05,-0.03300989656679312,-6.158448724429684e-05,8.893030648924455e-05
17.1,-0.0002827458146781,-0.2827458146781,-6.527509132245676e-05,5.425910671439598e-05
17.150000000000002,-0.00012543113637632772,-0.12543113637632772,-6.726921311900599e-05,6.947813846930515e-06
17.200000000000003,-0.00032184465076558124,-0.3218446507655812,-6.760434202515237e-05,-4.602198386217245e-05
17.250000000000004,-0.0004061491284097631,-0.4061491284097631,-6.636918558428843e-05,-9.609887991041127e-05
17.300000000000004,-0.00018412537471917172,-0.18412537471917173,-6.370042378010918e-05,-0.00013507145948395442
17.35,-0.0002297741602375269,-0.2297741602375269,-5.977789475378761e-05,-0.00015681347914634264
17.400000000000002,-0.00020987949815010867,-0.20987949815010867,-5.481836243208155e-05,-0.0001583950184468868
17.450000000000003,-0.0002676855050351226,-0.2676855050351226,-4.9068064782953435e-05,-0.00014032794710575207
17.500000000000004,-0.00019184230102775035,-0.19184230102775035,-4.279428338828771e-05,-0.00010600710923165206
17.550000000000004,-0.000130964315309548,-0.130964315309548,-3.6276209259966305e-05,-6.0648203472382856e-05
17.6,-4.4258017956743984e-05,-0.044258017956743986,-2.9795405101793353e-05,-1.0127310571613826e-05
17.650000000000002,7.492034703108721e-05,0.07492034703108721,-2.362617960611253e-05,3.992986858625069e-05
17.700000000000003,0.0001717578463085942,0.1717578463085942,-1.8026194270117432e-05,8.463997245724297e-05
17.750000000000004,0.00022025446214833704,0.22025446214833705,-1.3227617374928333e-05,0.00011998248294732078
17.800000000000004,0.0002517367413574412,0.25173674135744123,-9.429123306451508e-06,0.00014275548124455833
17.85,0.0002232348691194309,0.2232348691194309,-6.789008789553763e-06,0.00015061019727827937
17.900000000000002,0.00024957150356035647,0.24957150356035648,-5.4196616840752744e-06,0.00014231231244022082
17.950000000000003,0.00019976234748361038,0.19976234748361038,-5.3835739040327164e-06,0.00011819890322947206
18.000000000000004,0.00016340919729698986,0.16340919729698986,-6.691039207835979e-06,8.062389908314759e-05
18.050000000000004,0.00010528626596622126,0.10528626596622126,-9.299620744492106e-06,3.409907668848396e-05
18.100000000000005,4.4524608699327456e-05,0.04452460869932746,-1.311541418912735e-05,-1.5108229494495309e-05
18.150000000000002,-2.0688347294544278e-05,-0.020688347294544277,-1.799607204225105e-05,-5.997574442514825e-05
18.200000000000003,-0.0001208911805082024,-0.1208911805082024,-2.3755495236488126e-05,-9.413576863879998e-05
18.250000000000004,-0.00019727259889316644,-0.19727259889316645,-3.017004161205477e-05,-0.00011330008472297152
18.300000000000004,-0.00022825241969669962,-0.22825241969669963,-3.698604902334159e-05,-0.00011623533503971096
18.350000000000005,-0.0002246291811054628,-0.2246291811054628,-4.392842560732322e-05,-0.00010492937490799736
18.400000000000002,-0.00018078032786449617,-0.18078032786449616,-5.0710022650250816e-05,-8.384594012587166e-05
18.450000000000003,-0.00016896992758140759,-0.16896992758140758,-5.704147783364165e-05,-5.848407290188716e-05
18.500000000000004,-0.0001518964424294427,-0.1518964424294427,-6.264119941057312e-05,-3.3719340650122334e-05
18.550000000000004,-0.0001906781849519576,-0.1906781849519576,-6.724515569491086e-05,-1.2500113807874863e-05
18.600000000000005,-0.0002185997500665829,-0.21859975006658292,-7.061613940139942e-05,4.643731048629185e-06
18.650000000000002,-0.00018123305421357668,-0.1812330542135767,-7.255219273042402e-05,1.9117718979121716e-05
18.700000000000003,-0.00019379207399782252,-0.19379207399782253,-7.289390614168576e-05,3.3013510241125295e-05
18.750000000000004,-0.00013337185543635884,-0.13337185543635885,-7.153034063245553e-05,4.760691962834388e-05
18.800000000000004,-1.4746367508781309e-05,-0.014746367508781309,-6.840336881551531e-05,6.223500545453018e-05
18.850000000000005,7.493616609728349e-05,0.07493616609728349,-6.351028266694624e-05,7.405957204654306e-05
18.900000000000002,1.199932372790348e-05,0.011999323727903482,-5.690457372319315e-05,7.889262480348875e-05
18.950000000000003,1.9060599473894913e-05,0.019060599473894914,-4.869485279925846e-05,7.283777467908106e-05
19.000000000000004,1.0760611680549787e-05,0.010760611680549786,-3.9041938900807586e-05,5.414900040135761e-05
19.050000000000004,-2.1422517061456267e-07,-0.00021422517061456267,-2.8154208784869027e-05,2.456540397949684e-05
19.100000000000005,2.0566551735293316e-05,0.020566551735293315,-1.6281357479063402e-05,-1.0484144840407127e-05
19.150000000000002,4.020925593200956e-06,0.004020925593200956,-3.7067739826724744e-06,-4.303335241561892e-05
19.200000000000003,3.890028301124307e-05,0.03890028301124307,9.261216508881188e-06,-6.482000640870806e-05
19.250000000000004,5.263250857723865e-05,0.052632508577238654,2.2298953818372757e-05,-6.991764783663246e-05
19.300000000000004,0.0001089174708831799,0.1089174708831799,3.507756847187229e-05,-5.685552413384497e-05
19.350000000000005,0.0001739751077338901,0.1739751077338901,4.727329473567419e-05,-2.94386480284438e-05
19.400000000000002,5.2702199769213214e-05,0.05270219976921321,5.8577627161792184e-05,4.114113197058016e-06
19.450000000000003,9.40984184373221e-05,0.0940984184373221,6.87069817580778e-05,3.3529985169685465e-05
19.500000000000004,0.00017860707682153677,0.17860707682153676,7.741153939898188e-05,4.962674716670073e-05
19.550000000000004,0.00012300096333470832,0.12300096333470832,8.448297659395373e-05,4.7225788977430225e-05
19.600000000000005,0.00015557445161442423,0.15557445161442424,8.976082631351114e-05,2.68583726135607e-05
19.650000000000002,0.00014093030707371722,0.14093030707371723,9.313725797027905e-05,-5.330269518655177e-06
19.700000000000003,4.050256985605583e-05,0.04050256985605583,9.456011928964045e-05,-3.947931033981394e-05
19.750000000000004,-3.956910024214e-05,-0.03956910024214,9.403414185495392e-05,-6.510696497145601e-05
19.800000000000004,-7.619932660636e-05,-0.07619932660636,9.162027455770355e-05,-7.438851832900844e-05
19.850000000000005,-5.7388196983381036e-05,-0.05738819698338104,8.743317288393643e-05,-6.454183122855455e-05
19.900000000000002,-9.629946763583754e-06,-0.009629946763583754,8.163693473717426e-05,-3.854909716690855e-05
19.950000000000003,4.735712520502441e-05,0.04735712520502441,7.443923317416078e-05,-4.0108644079813946e-06
20.000000000000004,5.010119901098037e-05,0.05010119901098037,6.608405095472885e-05,2.9439620275143142e-05
20.050000000000004,5.898419041862301e-05,0.05898419041862301,5.68432692955047e-05,5.325710434988124e-05
20.100000000000005,3.227337118267987e-05,0.032273371182679866,4.700740202286279e-05,6.257869385413064e-05
20.150000000000002,2.6944274946385454e-05,0.026944274946385453,3.687579509384242e-05,5.744390192906272e-05
20.200000000000003,2.515569589963428e-05,0.02515569589963428,2.6746629189051755e-05,4.229473580982103e-05
20.250000000000004,4.5730999703041944e-05,0.045730999703041945,1.6907069153133946e-05,2.4019043316321672e-05
20.300000000000004,3.8094077615930425e-05,0.03809407761593042,7.62389824284672e-06,9.298311728987361e-06
20.350000000000005,7.971604790999999e-07,0.0007971604790999999,-8.65042371826196e-07,2.2341609354296795e-06
20.400000000000002,5.818630030252845e-06,0.0058186300302528445,-8.35831702806398e-06,3.087189196618832e-06
20.450000000000003,2.0610173969084975e-05,0.020610173969084974,-1.4697008831802192e-05,8.527339832146823e-06
20.500000000000004,3.289950181284448e-05,0.03289950181284448,-1.9769277217224003e-05,1.3230976791414755e-05
20.550000000000004,1.8885234634125998e-05,0.018885234634126,-2.3513208948269765e-05,1.2174021618920652e-05
20.600000000000005,8.911325359180381e-06,0.008911325359180381,-2.5917871650990792e-05,2.7373467581002807e-06
20.650000000000002,-1.2935204097324074e-05,-0.012935204097324075,-2.7022542087676393e-05,-1.4161485345782853e-05
20.700000000000003,-4.299530840516693e-05,-0.04299530840516693,-2.691414548836477e-05,-3.431171497511905e-05
20.750000000000004,-5.57758953231735e-05,-0.055775895323173494,-2.572300510881659e-05,-5.170773298752677e-05
20.800000000000004,-5.072316020531377e-05,-0.05072316020531377,-2.3617060591074334e-05,-6.071849610970735e-05
20.850000000000005,-5.62769297308069e-05,-0.0562769297308069,-2.0794767583185846e-05,-5.810947159302978e-05
20.900000000000002,-3.4910366490719625e-05,-0.03491036649071962,-1.747693753609767e-05,-4.4174027400319976e-05
